config_id,family,c,gamma,fold,train_eer,validation_eer,validation_roc_auc,working_fmr,working_fnmr
rbf_svm__c_0.1__gamma_0.001,rbf_svm,0.1,0.001,2,0.11345029239766082,0.1511111111111111,0.9391604938271604,0.008888888888888889,0.3022222222222222
rbf_svm__c_0.1__gamma_0.01,rbf_svm,0.1,0.01,2,0.06198830409356725,0.12444444444444444,0.9525925925925927,0.0044444444444444444,0.3022222222222222
rbf_svm__c_0.1__gamma_0.1,rbf_svm,0.1,0.1,2,0.0,0.23555555555555555,0.8581925925925926,0.008888888888888889,0.30666666666666664
rbf_svm__c_0.1__gamma_1,rbf_svm,0.1,1.0,2,0.0,0.2765273311897106,0.8088888888888889,0.0,0.38222222222222224
rbf_svm__c_1__gamma_0.0001,rbf_svm,1.0,0.0001,2,0.11345029239766082,0.13777777777777778,0.9423802469135802,0.008888888888888889,0.3244444444444444
rbf_svm__c_1__gamma_0.001,rbf_svm,1.0,0.001,2,0.06432748538011696,0.10666666666666667,0.9625876543209877,0.008888888888888889,0.28
rbf_svm__c_1__gamma_0.01,rbf_svm,1.0,0.01,2,0.0035087719298245615,0.09777777777777778,0.9615407407407408,0.008888888888888889,0.28444444444444444
rbf_svm__c_1__gamma_0.1,rbf_svm,1.0,0.1,2,0.0,0.22666666666666666,0.8698271604938271,0.008888888888888889,0.3022222222222222
rbf_svm__c_1__gamma_1,rbf_svm,1.0,1.0,2,0.0,0.25762711864406773,0.826162962962963,0.0,0.36
rbf_svm__c_10__gamma_0.0001,rbf_svm,10.0,0.0001,2,0.07134502923976609,0.10222222222222223,0.9621728395061728,0.0044444444444444444,0.3022222222222222
rbf_svm__c_10__gamma_0.001,rbf_svm,10.0,0.001,2,0.03859649122807018,0.10222222222222223,0.959841975308642,0.008888888888888889,0.38222222222222224
rbf_svm__c_10__gamma_0.01,rbf_svm,10.0,0.01,2,0.0,0.1288888888888889,0.9481086419753086,0.008888888888888889,0.4
rbf_svm__c_10__gamma_0.1,rbf_svm,10.0,0.1,2,0.0,0.22666666666666666,0.871585185185185,0.008888888888888889,0.29777777777777775
rbf_svm__c_10__gamma_1,rbf_svm,10.0,1.0,2,0.0,0.2534246575342466,0.8297283950617285,0.0,0.36
rbf_svm__c_100__gamma_0.0001,rbf_svm,100.0,0.0001,2,0.056140350877192984,0.10666666666666667,0.9608888888888889,0.008888888888888889,0.37333333333333335
rbf_svm__c_100__gamma_0.001,rbf_svm,100.0,0.001,2,0.0023391812865497076,0.10666666666666667,0.9544098765432099,0.008888888888888889,0.4577777777777778
rbf_svm__c_100__gamma_0.01,rbf_svm,100.0,0.01,2,0.0,0.1288888888888889,0.9481086419753086,0.008888888888888889,0.4
rbf_svm__c_100__gamma_0.1,rbf_svm,100.0,0.1,2,0.0,0.22666666666666666,0.871585185185185,0.008888888888888889,0.29777777777777775
rbf_svm__c_100__gamma_1,rbf_svm,100.0,1.0,2,0.0,0.2534246575342466,0.8297283950617285,0.0,0.36
logistic_regression__c_0.001,logistic_regression,0.001,,3,0.08654970760233918,0.1111111111111111,0.9536987654320987,0.008888888888888889,0.24888888888888888
logistic_regression__c_0.01,logistic_regression,0.01,,3,0.07017543859649122,0.14222222222222222,0.9292444444444443,0.008888888888888889,0.3244444444444444
logistic_regression__c_0.1,logistic_regression,0.1,,3,0.0608187134502924,0.16444444444444445,0.915120987654321,0.008888888888888889,0.39555555555555555
logistic_regression__c_1,logistic_regression,1.0,,3,0.05964912280701754,0.17333333333333334,0.9067061728395062,0.008888888888888889,0.44
logistic_regression__c_10,logistic_regression,10.0,,3,0.0608187134502924,0.17777777777777778,0.9049481481481482,0.008888888888888889,0.4444444444444444
logistic_regression__c_100,logistic_regression,100.0,,3,0.0608187134502924,0.17777777777777778,0.9048493827160494,0.008888888888888889,0.4488888888888889
linear_svm__c_0.001,linear_svm,0.001,,3,0.08304093567251462,0.1288888888888889,0.942241975308642,0.008888888888888889,0.31555555555555553
linear_svm__c_0.01,linear_svm,0.01,,3,0.06432748538011696,0.14666666666666667,0.9223506172839505,0.008888888888888889,0.4533333333333333
linear_svm__c_0.1,linear_svm,0.1,,3,0.056140350877192984,0.17777777777777778,0.8985283950617284,0.0044444444444444444,0.5066666666666667
linear_svm__c_1,linear_svm,1.0,,3,0.05847953216374269,0.17777777777777778,0.9039802469135803,0.0044444444444444444,0.5111111111111111
linear_svm__c_10,linear_svm,10.0,,3,0.05730994152046784,0.17333333333333334,0.9064691358024691,0.008888888888888889,0.49777777777777776
linear_svm__c_100,linear_svm,100.0,,3,0.05730994152046784,0.17333333333333334,0.9063111111111112,0.008888888888888889,0.49777777777777776
rbf_svm__c_0.001__gamma_0.0001,rbf_svm,0.001,0.0001,3,0.11345029239766082,0.09777777777777778,0.9684345679012345,0.008888888888888889,0.2088888888888889
